,global,local
CYC8,-3603.21073651278,-2698.27829394397
SWC5,1485.53304224918,1825.30840704013
SIR2,-80.551046278365,2047.87470760761
SPT20,-2173.76730747141,-1626.46977880586
SIR4,-222.886595389215,2216.5951756213
SNF2,-997.100401193887,440.878317347803
SNF11,2374.4442170559,3051.64728553599
SNF12,-1054.48302455131,-7.02085052005366
SNF5,-832.143125238179,-138.575583584683
SIR3,-191.477044734416,2211.14032038619
SNF6,-786.563873710185,98.1937243109141
SIR1,-Inf,4067.69564944671
SIF2,1353.00323325242,1568.30314275879
SIN3,-990.421645255655,-555.937953145861
SGF29,1062.05605156205,1449.37402305828
SGF73,67.3074339979891,510.795706214451
SET3,1503.45110298187,1691.67558379519
SET2,590.055324076427,1184.17306210471
SAS4,1414.88430340597,2047.04764886208
SDS3,-678.641209442644,-291.281482321024
SAS5,3129.74207680641,3827.04225702713
SAS2,2310.34764669912,3469.59027024974
RTT106,1334.23891037633,1791.90668054712
RXT3,991.725543147452,1184.73790693907
RTT109,-1643.98948231893,-980.605881992454
SAP30,-440.525176778666,-76.8328715804857
RXT2,-66.1378695905867,298.560507432149
RTG2,921.465580680392,2531.55980493519
RTF1,-615.12090854498,-440.507895384131
RCO1,1735.83159337026,2351.40541247742
RSC2,-1364.75479139399,-901.755060951247
RSC1,-84.3497258771638,274.1728078714
RPD3,-1146.40124423811,-682.936291772732
RFM1,1943.77800518059,2946.00036358324
NOT3,820.638292301435,1141.53886759749
MSI1,1651.45317286442,2320.67060235163
PHO23,-131.59747668924,252.70794332353
RAD6,-1417.50167592196,-1345.73689495794
NGG1,-1084.82941667165,-589.711696751012
PAF1,-2109.50980020404,-1965.27216834035
NPL6,-1544.56311187915,-1135.3239940371
SOH1,297.926758450612,638.717349029978
NUT1,1061.59503773516,2046.60154771785
CSE2,-542.159610247512,269.133180922424
PGD1,-641.699191774275,250.237888243731
SRB5,-344.607047858799,61.7444969536079
MED2,-1189.98819305245,-497.120048554847
SRB2,-784.489523902272,-422.379559927476
GAL11,-1725.66115802081,-1197.16695340414
SIN4,-585.387109151436,98.1973937187261
MED1,-43.993683241477,934.663062876245
LGE1,7.14958778911117,74.402166342563
JHD2,3016.63812855391,3279.02939193358
LEO1,1088.86978198285,1554.42922674319
LDB7,1072.24119549058,1558.10037608505
ITC1,1260.19670574211,2445.71132137987
HST1,1596.74677625615,2370.35290007421
IOC4,2321.3323111113,3066.38150996514
ISW1,1550.22318098933,2492.96124663948
HTZ1,900.332747408483,1230.76835437421
IOC2,2272.75307946902,2629.6947325561
HTL1,-130.940760105951,332.700100489175
IES5,1661.61688697211,2489.59137625533
HOS4,2646.94832530691,3266.18525944451
IES3,382.066027452563,1134.97435328662
IOC3,3274.52687111142,3543.01745188329
IES2,-459.04275509421,146.134735568042
HOS2,2141.86308418006,2262.71393221957
IES6,-1758.14494202426,-1411.6219359871
IES1,2454.12788057569,3139.70261823918
HPC2,2165.37006588077,2257.27223243302
HIR1,2918.67386394626,3121.06594878801
HIR2,3625.40635099054,3932.29419774842
HDA2,2023.95173310205,2666.4368000874
HDA1,1995.34159674543,2777.76161054879
HDA3,1662.1813688194,2418.12497804958
ESC8,3359.79469843318,3585.18833242033
GCN5,-1005.77119258891,-588.182034869502
DPB4,1933.60774740626,2790.74435479726
CHD1,1584.63311422694,1809.28215937119
BUR2,-1931.97990746578,-1796.03267673945
CDC73,-960.710326967488,-636.108212682649
EAF6,2205.74898417569,2473.16292789378
DEP1,-693.602529069954,-263.157369651657
CAF130,1737.43447447861,2351.90248213405
EAF1,-814.577728252827,-620.162383322185
CTR9,-2158.55010306676,-2017.73399645472
EAF5,1064.67244472058,1419.70636271715
EAF7,277.184690176673,844.695620091705
CTI6,442.402033818475,1158.65380107405
CAC2,354.344775710472,981.284087914536
CCR4,-2173.4957336199,-1863.96211199756
DLS1,2155.95064797833,2688.31676112704
EAF3,2020.98049481659,2644.51477788155
RLF2,1667.92269797583,2341.96701020971
CAF40,1076.69081008922,1557.26612164237
BRE1,-486.857253945077,-322.069931169278
ASF1,52.22493613152,413.750670664673
ARP6,1734.09369900079,2056.05154089518
NRG1,2167.3187018372,2249.85708805727
YLR278C,2775.28091196176,3292.79193838819
ZAP1,162.001310930066,690.761817648193
ENV11,1736.15334172402,2062.11757833666
YJL206C,2470.87964498332,3266.71561842707
HEL2,1693.31759986518,2130.33123140016
YAP1,2228.63626150106,4196.4566928696
URC2,1449.99663251526,1723.89368102962
TEC1,3550.63473667821,3902.82969553878
SWI5,2692.58734202387,4103.04222391661
SWI4,799.713887963461,1287.34011836984
SUM1,1666.97369434785,3129.35066272402
STP3,2390.1229160998,3578.70117913534
STP2,2345.75937925103,3250.26103409721
STP1,-1357.40853888978,-1041.07320080285
STE12,1425.34347086652,3572.7030893779
STB5,-924.732931275518,-366.729032866789
STB4,3744.45170092503,4075.17334872522
RPN4,1075.51988636457,1847.16022975026
SKN7,1516.33346821944,2891.35360743723
SOK2,1397.66242088511,2394.58481484091
RTG3,548.220775227657,2321.71602258566
SFL1,1049.74425965668,1517.38711930216
RPH1,1969.52910950132,2572.9269852343
SNT1,1188.6978263015,1340.75775978871
RSC30,477.829150079326,1019.53179873041
RTG1,1641.43553319343,3804.43111183256
SKO1,1886.92410007147,2540.02854346922
SPT2,1793.6846869273,2674.65678899306
SFP1,-2311.45729970693,-2069.47900072
ROX1,1083.12630071364,2362.97357480554
RME1,2975.55946126521,3604.24807221192
RGT1,2455.40683619438,2849.66498885789
RIM101,1546.84865256615,3080.77629081367
RFX1,1861.66298553095,3327.13109966206
PPR1,3333.66267618487,4793.25411308384
PEP7,-616.425902764577,9.10437226897112
MOT2,-2938.89642270534,-2767.60923691182
PDR3,3340.349309449,3693.3834218926
MSN2,1463.35919743736,3520.5184401262
NHP10,1444.75424207988,2106.69041179851
MOT3,1626.60655733078,2675.16594437416
MIG1,1973.05675932783,2459.69842212095
MBP1,2173.91093931606,2995.2742984549
MAC1,2916.03780984032,3645.50027698197
LEU3,2797.09837279079,3794.37361090974
HXK2,-366.557359701057,725.881623580016
HMO1,375.295547371888,712.698487042296
INO2,-1850.98696747477,-1226.94566844093
HAP1,2163.17431577634,2693.76161796874
ISW2,1725.90442251554,2918.86159541508
HAP3,1849.42353270454,2872.32782776572
IXR1,936.188123330118,2349.83139667732
HAP2,1341.63722892623,2075.83782544772
INO4,-2259.21452899947,-1769.91346728138
HAL9,2877.04691264111,3597.20471003273
GZF3,3167.98087551421,3977.39428508146
HAP5,1975.36102328098,2732.92528597793
GAT2,4518.44710283819,4945.95569046802
FZF1,3077.59351728639,3441.93989961469
FKH1,2441.40280043173,3298.89498966634
GIS1,2026.28194785631,2469.77246848725
GCN4,2019.40483103796,2301.31424305207
GLN3,-481.270170844554,308.64117044492
CST6,-2791.56027156103,-2031.99336808839
CIN5,2723.6676264583,3302.23136342588
DAL81,790.670004394487,1101.03630991809
ASH1,2264.32740627202,3129.71996546853
CHA4,2610.74895956048,4648.10686364988
DAT1,2275.42778294583,2651.04861482257
CBF1,-1005.39155803939,-419.423190051472
ADA2,-1081.41751683583,-599.656920572259
CUP9,3252.67989237376,4002.66013727835
AFT1,1724.91051587465,2692.42239537222
ACE2,1048.46837624496,2320.86714373359
AZF1,2364.0881823995,2799.97071891326
ABF2,2392.89629199651,3724.24704196032
BAS1,1822.44863085447,2922.54265447879
ARG81,4184.26005459576,4928.58622578777
ARG80,2604.6927370308,3295.95443534779
RPS21A,861.993320943798,1007.5971292089
SRP40,601.601815954582,796.500752088624
RCM1,489.039064590178,797.315425519048
RPS0B,127.797897568836,190.301645869803
RPL16A,947.630590715468,1035.68266417456
UBC7,2847.14888580149,3754.49886276958
YIL014C-A,2989.49887050669,3877.06889386317
SAM3,1066.82876516471,1427.39169391756
UTP30,508.570985147498,1727.08240131103
YHR003C,-232.673304914232,483.707439217272
SWT21,853.834744475178,1370.86293873081
EST3,-415.441328392031,-56.0602411599749
LSM12,1852.08769742727,2658.33460286191
IKI3,856.862068892233,1273.6053989639
TFB5,-218.871487357265,120.14369070897
YPK3,1843.82884669238,2275.45291122684
SNX4,2300.80067437451,2897.52458602036
